Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Belarus,BLR,2022,29259.064,1229.3622,380.36304
Belarus,BLR,2023,27749.463,3079.6667,341.50424
Belarus,BLR,1980,,0,
Belarus,BLR,1981,,0,
Belarus,BLR,1982,,0,
Belarus,BLR,1983,,0,
Belarus,BLR,1984,,0,
Belgium,BEL,1965,43788.027,0,85.454025
Belgium,BEL,1966,41934.61,1.7985293,93.40049
Belgium,BEL,1967,43791.316,28.031525,73.961784
Belgium,BEL,1968,48609.234,18.112564,75.50082
Belgium,BEL,1969,53172.094,6.507985,70.90284
Belgium,BEL,1970,55943.594,16.796345,75.5417
Belgium,BEL,1971,54719.27,0,40.991146
Belgium,BEL,1972,57953.844,3.2177143,54.870293
Belgium,BEL,1973,58515.125,22.168112,90.04341
Belgium,BEL,1974,56344.72,43.07616,108.15762
Belgium,BEL,1975,51002.91,1971.612,82.56136
Belgium,BEL,1976,53266.04,2913.714,51.595177
Belgium,BEL,1977,52652.246,3461.66,148.25105
Belgium,BEL,1978,54868.15,3622.968,151.97455
Belgium,BEL,1979,56781.16,3298.053,172.9628
Belgium,BEL,1980,53791.76,3622.7505,181.0669
Belgium,BEL,1981,50769.47,3706.7358,208.8205
Belgium,BEL,1982,47609.375,4509.0103,114.789505
Belgium,BEL,1983,43531.46,6932.6445,107.816734
Belgium,BEL,1984,44729.492,7972.895,112.878395
Belgium,BEL,1985,45055.184,9936.79,103.01489
Belgium,BEL,1986,45363.75,11304.922,140.99358
Belgium,BEL,1987,46247.23,12028.21,175.71147
Belgium,BEL,1988,47009.688,12331.388,167.35365
Belgium,BEL,1989,47909.453,11769.334,154.19803
Belgium,BEL,1990,50044.438,12171.647,171.43918
Belgium,BEL,1991,52027.84,12177.615,165.74184
Belgium,BEL,1992,51546.68,12310.447,188.41643
Belgium,BEL,1993,50843.38,11845.04,155.00415
Belgium,BEL,1994,54304.81,11447.922,181.92354
Belgium,BEL,1995,54750.83,11624.16,203.14326
Belgium,BEL,1996,58201.008,12146.968,171.16362
Belgium,BEL,1997,57601.645,13246.928,177.58893
Belgium,BEL,1998,59092.246,12856.9795,228.57022
Belgium,BEL,1999,57551.996,13603.621,257.24277
Belgium,BEL,2000,58793.934,13312.698,313.7752
Belgium,BEL,2001,58480.18,12674.247,321.07175
Belgium,BEL,2002,57679.59,12809.602,339.79138
Belgium,BEL,2003,60190.098,12675.09,356.37997
Belgium,BEL,2004,60170.812,12512.061,443.36295
Belgium,BEL,2005,58836.945,12434.915,623.0997
Belgium,BEL,2006,58746.125,12034.554,866.60583
Belgium,BEL,2007,58365.29,12282.858,1014.2022
Belgium,BEL,2008,59586.902,11455.043,1275.9725
Belgium,BEL,2009,52864.445,11716.033,1693.5216
Belgium,BEL,2010,56317.94,11738.95,2243.2527
Belgium,BEL,2011,50823.25,11654.596,2656.233
Belgium,BEL,2012,49282.625,9611.174,3196.211
Belgium,BEL,2013,49722.242,10044.514,3451.6255
Belgium,BEL,2014,46812.81,7839.1147,3582.6326
Belgium,BEL,2015,48478.523,5996.8555,3973.33
Belgium,BEL,2016,48750.54,9879.538,4064.5344
Belgium,BEL,2017,48984.09,9472.295,4441.297
Belgium,BEL,2018,51340.97,6341.64,4702.7935
Belgium,BEL,2019,49405.62,9564.391,5182.6836
Belgium,BEL,2020,43686.953,7505.938,6239.0522
Belgium,BEL,2021,46635.91,10882.972,6068.9946
Belgium,BEL,2022,43711.547,9418.092,6452.6274
Belgium,BEL,2023,41036.965,7023.69,6881.5864
Bolivia,BOL,1970,,0,
Bolivia,BOL,1971,,0,
Bolivia,BOL,1972,,0,
Bolivia,BOL,1973,,0,
Bolivia,BOL,1974,,0,
Bolivia,BOL,1975,,0,
Bolivia,BOL,1976,,0,
Bolivia,BOL,1977,,0,
Bolivia,BOL,1978,,0,
Bolivia,BOL,1979,,0,
Bolivia,BOL,1980,,0,
Bolivia,BOL,1981,,0,
Bolivia,BOL,1982,,0,
Bolivia,BOL,1983,,0,
Bolivia,BOL,1984,,0,
Bolivia,BOL,1985,,0,
Bolivia,BOL,1986,,0,
Bolivia,BOL,1987,,0,
Bolivia,BOL,1988,,0,
Bolivia,BOL,1989,,0,
Bolivia,BOL,1990,,0,
Bolivia,BOL,1991,,0,
Bolivia,BOL,1992,,0,
Bolivia,BOL,1993,,0,
Bolivia,BOL,1994,,0,
Bolivia,BOL,1995,,0,
Bolivia,BOL,1996,,0,
Bolivia,BOL,1997,,0,
Bolivia,BOL,1998,,0,
Bolivia,BOL,1999,,0,
Bolivia,BOL,2000,,0,
Bolivia,BOL,2001,,0,
Bolivia,BOL,2002,,0,
Bolivia,BOL,2003,,0,
Bolivia,BOL,2004,,0,
Bolivia,BOL,2005,,0,
Bolivia,BOL,2006,,0,
Bolivia,BOL,2007,,0,
Bolivia,BOL,2008,,0,
Bolivia,BOL,2009,,0,
Bolivia,BOL,2010,,0,
Bolivia,BOL,2011,,0,
Bolivia,BOL,2012,,0,
Bolivia,BOL,2013,,0,
Bolivia,BOL,2014,,0,
Bolivia,BOL,2015,,0,
Bolivia,BOL,2016,,0,
Bolivia,BOL,2017,,0,
Bolivia,BOL,2018,,0,
Bolivia,BOL,2019,,0,
Bolivia,BOL,2020,,0,
Bolivia,BOL,2021,,0,
Bolivia,BOL,2022,,0,
Bolivia,BOL,2023,,0,
Brazil,BRA,1965,2344.7559,0,891.5651
Brazil,BRA,1966,2486.3665,0,948.7056
Brazil,BRA,1967,2499.5444,0,966.2828
Brazil,BRA,1968,2870.9595,0,985.56366
Brazil,BRA,1969,3075.967,0,1028.3989
Brazil,BRA,1970,3428.7139,0,1275.7004
Brazil,BRA,1971,3766.2275,0,1349.1516
Brazil,BRA,1972,4155.645,0,1546.081
Brazil,BRA,1973,4846.895,0,1708.93
Brazil,BRA,1974,5249.527,0,1884.4318
Brazil,BRA,1975,5331.9624,0,2021.4637
Brazil,BRA,1976,5609.638,0,2254.3728
Brazil,BRA,1977,5678.0044,0,2513.7314
Brazil,BRA,1978,6108.4585,0,2739.7275
Brazil,BRA,1979,6364.0054,0,3066.5522
Brazil,BRA,1980,6106.2324,0,3323.2979
Brazil,BRA,1981,5748.82,0,3279.3462
Brazil,BRA,1982,5771.1016,0,3506.6985
Brazil,BRA,1983,5410.9463,0,3764.5833
Brazil,BRA,1984,5446.1562,34.82022,4076.945
Brazil,BRA,1985,5634.639,70.13755,4323.159
Brazil,BRA,1986,5924.902,2.9260411,4433.2134
Brazil,BRA,1987,5992.0396,19.37934,4425.7837
Brazil,BRA,1988,5904.858,11.877191,4636.257
Brazil,BRA,1989,5911.3477,35.084675,4703.891
Brazil,BRA,1990,5721.6543,42.118443,4627.2334
Brazil,BRA,1991,5743.5034,26.684437,4772.6045
Brazil,BRA,1992,5673.835,32.015163,4809.208
Brazil,BRA,1993,5839.4526,7.915772,4978.1416
Brazil,BRA,1994,6089.5693,0.969455,5083.839
Brazil,BRA,1995,6421.3545,43.71272,5232.874
Brazil,BRA,1996,6752.8965,41.47656,5403.7944
Brazil,BRA,1997,7174.8257,53.3507,5547.231
Brazil,BRA,1998,7297.089,54.165672,5681.611
Brazil,BRA,1999,7285.965,65.0472,5644.9316
Brazil,BRA,2000,7615.244,97.545074,5687.5312
Brazil,BRA,2001,7694.904,225.87593,4973.0483
Brazil,BRA,2002,7574.8115,214.72733,5232.2524
Brazil,BRA,2003,7447.3975,203.5523,5460.973
Brazil,BRA,2004,7760.0166,173.81242,5659.872
Brazil,BRA,2005,7784.0083,144.96341,5863.493
Brazil,BRA,2006,7877.327,198.89096,5944.4653
Brazil,BRA,2007,8172.6836,175.6453,6422.022
Brazil,BRA,2008,8556.046,195.49542,6503.5464
Brazil,BRA,2009,7992.5703,178.50903,6833.1626
Brazil,BRA,2010,8909.68,196.99913,7114.253
Brazil,BRA,2011,9114.419,209.16489,7306.2563
Brazil,BRA,2012,9678.659,211.02069,7073.814
Brazil,BRA,2013,10145.048,200.30348,6876.089
Brazil,BRA,2014,10517.655,196.4933,6804.8945
Brazil,BRA,2015,10092.728,185.56374,6861.86
Brazil,BRA,2016,9263.867,197.01048,7130.886
Brazil,BRA,2017,9332.207,192.77327,7083.7046
Brazil,BRA,2018,8836.361,189.34181,7513.406
Brazil,BRA,2019,8680.78,192.63763,7808.528
Brazil,BRA,2020,8002.5874,166.11464,7752.6245
Brazil,BRA,2021,9005.032,172.27254,7482.67
Brazil,BRA,2022,8700.048,169.1658,8464.583
Brazil,BRA,2023,8677.089,167.12297,8962.235
Brunei,BRN,1965,,0,
Brunei,BRN,1966,,0,
Brunei,BRN,1967,,0,
Brunei,BRN,1968,,0,
Brunei,BRN,1969,,0,
Brunei,BRN,1970,,0,
Brunei,BRN,1971,,0,
Brunei,BRN,1972,,0,
Brunei,BRN,1973,,0,
Brunei,BRN,1974,,0,
Brunei,BRN,1975,,0,
Brunei,BRN,1976,,0,
Brunei,BRN,1977,,0,
Brunei,BRN,1978,,0,
Brunei,BRN,1979,,0,
Brunei,BRN,1980,,0,
Brunei,BRN,1981,,0,
Brunei,BRN,1982,,0,
Brunei,BRN,1983,,0,
Brunei,BRN,1984,,0,
Brunei,BRN,1985,,0,
Brunei,BRN,1986,,0,
Brunei,BRN,1987,,0,
Brunei,BRN,1988,,0,
Brunei,BRN,1989,,0,
Brunei,BRN,1990,,0,
Brunei,BRN,1991,,0,
Brunei,BRN,1992,,0,
Brunei,BRN,1993,,0,
Brunei,BRN,1994,,0,
Brunei,BRN,1995,,0,
Brunei,BRN,1996,,0,
Brunei,BRN,1997,,0,
Brunei,BRN,1998,,0,
Brunei,BRN,1999,,0,
Brunei,BRN,2000,,0,
Brunei,BRN,2001,,0,
Brunei,BRN,2002,,0,
Brunei,BRN,2003,,0,
Brunei,BRN,2004,,0,
Brunei,BRN,2005,,0,
Brunei,BRN,2006,,0,
Brunei,BRN,2007,,0,
Brunei,BRN,2008,,0,
Brunei,BRN,2009,,0,
Brunei,BRN,2010,,0,
Brunei,BRN,2011,,0,
Brunei,BRN,2012,,0,
Brunei,BRN,2013,,0,
Brunei,BRN,2014,,0,
Brunei,BRN,2015,,0,
Brunei,BRN,2016,,0,
Brunei,BRN,2017,,0,
Brunei,BRN,2018,,0,
Brunei,BRN,2019,,0,
Brunei,BRN,2020,,0,
Brunei,BRN,2021,,0,
Brunei,BRN,2022,,0,
Brunei,BRN,2023,,0,
Bulgaria,BGR,1965,13827.842,0,717.2736
Bulgaria,BGR,1966,14757.899,0,715.3233
Bulgaria,BGR,1967,17128.36,0,714.35455
Bulgaria,BGR,1968,19326.047,0,457.305
Bulgaria,BGR,1969,21218.318,0,638.78253
Bulgaria,BGR,1970,23650.936,0,741.404
Bulgaria,BGR,1971,24470.73,0,742.13196
Bulgaria,BGR,1972,25071.217,0,712.04425
Bulgaria,BGR,1973,25758.193,0,868.16345
Bulgaria,BGR,1974,26246.19,298.86612,698.07745
Bulgaria,BGR,1975,28305.281,817.85767,818.5891
Bulgaria,BGR,1976,28993.344,1590.1602,981.18164
Bulgaria,BGR,1977,30104.299,1868.506,1167.8446
Bulgaria,BGR,1978,31395.629,1871.9811,960.21674
Bulgaria,BGR,1979,32417.344,1953.9774,1090.9425
Bulgaria,BGR,1980,34242.625,1947.8962,1222.5573
Bulgaria,BGR,1981,32796.508,2881.945,1191.5675
Bulgaria,BGR,1982,33400.082,3399.1394,1005.38763
Bulgaria,BGR,1983,33111.402,3902.4995,1107.0005
Bulgaria,BGR,1984,32851.22,4042.2603,1078.337
Bulgaria,BGR,1985,32858.79,4178.4316,741.8106
Bulgaria,BGR,1986,34019.824,3851.5996,773.4908
Bulgaria,BGR,1987,34233.457,3980.1833,846.1637
Bulgaria,BGR,1988,34089.28,5147.836,868.7753
Bulgaria,BGR,1989,34300.836,4694.3657,903.77826
Bulgaria,BGR,1990,31704.281,4746.0317,549.7279
Bulgaria,BGR,1991,25050.459,4289.298,768.9422
Bulgaria,BGR,1992,24073.803,3781.3696,649.1459
Bulgaria,BGR,1993,25392.498,4604.123,613.6114
Bulgaria,BGR,1994,24120.621,5090.185,448.29758
Bulgaria,BGR,1995,25626.72,5777.394,758.2932
Bulgaria,BGR,1996,25240.916,6107.0835,1016.47375
Bulgaria,BGR,1997,23887.72,6054.6865,968.25006
Bulgaria,BGR,1998,23101.232,5822.896,1101.6534
Bulgaria,BGR,1999,20129.818,5497.5283,989.7329
Bulgaria,BGR,2000,19513.828,6369.7573,960.74744
Bulgaria,BGR,2001,20485.148,6860.3105,603.65533
Bulgaria,BGR,2002,19439.008,7102.348,774.47095
Bulgaria,BGR,2003,21291.08,6073.6143,1097.0132
Bulgaria,BGR,2004,20643.8,5911.6777,1150.3472
Bulgaria,BGR,2005,22074.09,6558.128,1576.2123
Bulgaria,BGR,2006,22589.615,6853.4854,1550.9395
Bulgaria,BGR,2007,23937.383,5147.2666,1053.7902
Bulgaria,BGR,2008,23381.717,5538.9097,1076.2892
Bulgaria,BGR,2009,19762.596,5355.0205,1354.3499
Bulgaria,BGR,2010,20370.924,5349.481,2133.0674
Bulgaria,BGR,2011,22599.61,5725.254,1451.4683
Bulgaria,BGR,2012,20900.92,5546.312,2054.1448
Bulgaria,BGR,2013,18958.596,4987.2925,2713.2139
Bulgaria,BGR,2014,20201.037,5595.182,2899.6929
Bulgaria,BGR,2015,21827.303,5438.614,3473.2515
Bulgaria,BGR,2016,20933.736,5592.97,2885.0955
Bulgaria,BGR,2017,22284.13,5527.3115,2564.6946
Bulgaria,BGR,2018,21121.172,5751.988,3870.2913
Bulgaria,BGR,2019,20827.047,5937.7334,3231.7188
Bulgaria,BGR,2020,18760.398,6003.55,3229.8647
Bulgaria,BGR,2021,21793.09,6011.999,4419.709
Bulgaria,BGR,2022,23545.316,6072.676,4218.176
Bulgaria,BGR,2023,19294.33,6028.967,4472.7305
Canada,CAN,1965,52795.883,18.447126,17735.2
Canada,CAN,1966,54396.625,24.335407,19314.93
Canada,CAN,1967,56342.758,21.272968,19404.691
Canada,CAN,1968,59822.867,125.64382,19426.168
Canada,CAN,1969,61729.375,71.36303,21176.963
Canada,CAN,1970,65222.242,137.2783,21815.654
Canada,CAN,1971,65542.64,553.1477,21947.201
Canada,CAN,1972,68251.75,920.7592,24169.7
Canada,CAN,1973,72601.02,1923.5358,25579.465
Canada,CAN,1974,72712.945,1827.956,27307.045
Canada,CAN,1975,71514.11,1541.6312,25877.21
Canada,CAN,1976,73218.414,2108.0928,26924.87
Canada,CAN,1977,76170.7,3151.796,27593.346
Canada,CAN,1978,74967.516,3694.7502,29181.084
Canada,CAN,1979,75723.914,4132.355,29982.791
Canada,CAN,1980,75759.72,4402.681,30466.98
Canada,CAN,1981,72108.03,4581.3877,31941.863
Canada,CAN,1982,69187.88,4333.6753,30640.59
Canada,CAN,1983,65822.25,5438.786,31271.69
Canada,CAN,1984,68919.91,5786.5083,33338.027
Canada,CAN,1985,68964.555,6644.86,34949.47
Canada,CAN,1986,67322.6,7743.1685,35399.68
Canada,CAN,1987,68691.26,8292.552,35647.203
Canada,CAN,1988,72522.36,8768.813,34197.844
Canada,CAN,1989,74597.7,8260.877,31931.652
Canada,CAN,1990,69277.266,7434.0967,32069.76
Canada,CAN,1991,66397.6,8542.085,32886.316
Canada,CAN,1992,68021.86,8009.9746,33385.55
Canada,CAN,1993,67914.03,9233.075,33777.543
Canada,CAN,1994,69333.1,10484.492,34089.242
Canada,CAN,1995,71541.16,9413.119,34510.137
Canada,CAN,1996,72308.25,8832.841,36249.36
Canada,CAN,1997,73667.14,7782.007,35382.293
Canada,CAN,1998,74016.38,6682.4976,33455.71
Canada,CAN,1999,75433.32,6811.9526,34561.805
Canada,CAN,2000,76803.21,6685.5356,35386.59
Canada,CAN,2001,75799.945,6925.439,32493.29
Canada,CAN,2002,77547.97,6706.626,33660.78
Canada,CAN,2003,78919.54,6545.7227,31899.857
Canada,CAN,2004,78622.414,7777.7334,31677.885
Canada,CAN,2005,76668.09,7795.567,33281.12
Canada,CAN,2006,75759.01,8165.051,32022.26
Canada,CAN,2007,78492.52,7664.916,33001.152
Canada,CAN,2008,75436.23,7740.266,33302.668
Canada,CAN,2009,71202.664,7136.8604,32326.29
Canada,CAN,2010,72701.62,7060.0557,30724.25
Canada,CAN,2011,73780,7167.8286,32501.496
Canada,CAN,2012,72787.63,7144.64,32654.436
Canada,CAN,2013,73336.75,7661.6216,33052.715
Canada,CAN,2014,73455.7,7822.4644,31920.246
Canada,CAN,2015,72643.71,7311.664,32529.217
Canada,CAN,2016,70430.84,7164.7935,32722.955
Canada,CAN,2017,70540.47,7027.762,32902.316
Canada,CAN,2018,71784.305,6857.303,31798.229
Canada,CAN,2019,70684.02,6774.488,30952.205
Canada,CAN,2020,63361.395,6486.074,31018.557
Canada,CAN,2021,64602.387,6053.4556,30693.26
Canada,CAN,2022,66088.04,5636.2183,31566.414
Canada,CAN,2023,64956.05,5721.6294,29238.72
Chad,TCD,1980,,0,
Chad,TCD,1981,,0,
Chad,TCD,1982,,0,
Chad,TCD,1983,,0,
Chad,TCD,1984,,0,
Chad,TCD,1985,,0,
Chad,TCD,1986,,0,
Chad,TCD,1987,,0,
Chad,TCD,1988,,0,
Chad,TCD,1989,,0,
Chad,TCD,1990,,0,
Chad,TCD,1991,,0,
Chad,TCD,1992,,0,
Chad,TCD,1993,,0,
Chad,TCD,1994,,0,
Chad,TCD,1995,,0,
Chad,TCD,1996,,0,
Chad,TCD,1997,,0,
Chad,TCD,1998,,0,
Chad,TCD,1999,,0,
Chad,TCD,2000,,0,
Chad,TCD,2001,,0,
Chad,TCD,2002,,0,
Chad,TCD,2003,,0,
Chad,TCD,2004,,0,
Chad,TCD,2005,,0,
Chad,TCD,2006,,0,
Chad,TCD,2007,,0,
Chad,TCD,2008,,0,
Chad,TCD,2009,,0,
Chad,TCD,2010,,0,
Chad,TCD,2011,,0,
Chad,TCD,2012,,0,
Chad,TCD,2013,,0,
Chad,TCD,2014,,0,
Chad,TCD,2015,,0,
Chad,TCD,2016,,0,
Chad,TCD,2017,,0,
Chad,TCD,2018,,0,
Chad,TCD,2019,,0,
Chad,TCD,2020,,0,
Chad,TCD,2021,,0,
Chad,TCD,2022,,0,
Chad,TCD,2023,,0,
Chile,CHL,1965,6752.783,0,1299.8345
Chile,CHL,1966,7133.0435,0,1345.2523
Chile,CHL,1967,7141.7935,0,1349.0912
Chile,CHL,1968,7197.726,0,1110.6427
Chile,CHL,1969,7569.925,0,1232.2445
Chile,CHL,1970,7841.582,0,1296.856
Chile,CHL,1971,8280.784,0,1445.3428
Chile,CHL,1972,8064.408,0,1687.9465
Chile,CHL,1973,7667.433,0,1620.8186
Chile,CHL,1974,7348.8,0,1810.902
Chile,CHL,1975,6370.2065,0,1790.6846
Chile,CHL,1976,6517.2065,0,1827.527
Chile,CHL,1977,6701.5757,0,1901.8132
Chile,CHL,1978,6856.991,0,1951.1672
Chile,CHL,1979,7187.755,0,1974.7936
Chile,CHL,1980,7268.3604,0,2058.4136
Chile,CHL,1981,7143.3975,0,2100.9978
Chile,CHL,1982,6253.296,0,2269.4165
Chile,CHL,1983,6299.9893,0,2428.879
Chile,CHL,1984,6452.79,0,2480.9175
Chile,CHL,1985,6209.725,0,2706.0913
Chile,CHL,1986,6255.9526,0,2866.6726
Chile,CHL,1987,6375.483,0,3050.6733
Chile,CHL,1988,7395.5825,0,2955.2988
Chile,CHL,1989,8806.874,0,2452.6738
Chile,CHL,1990,9455.743,0,2211.9517
Chile,CHL,1991,9793.925,0,3107.1895
Chile,CHL,1992,10094.797,0,3995.3022
Chile,CHL,1993,10624.817,0,4036.0212
Chile,CHL,1994,11227.762,0,3935.5703
Chile,CHL,1995,11915.834,0,4192.8433
Chile,CHL,1996,13027.43,0,3793.4216
Chile,CHL,1997,14820.429,0,4158.113
Chile,CHL,1998,15379.5625,0,3389.565
Chile,CHL,1999,16363.512,0,2950.3496
Chile,CHL,2000,16061.935,0,3961.202
Chile,CHL,2001,15734.414,0,4450.168
Chile,CHL,2002,15765.249,0,4676.036
Chile,CHL,2003,15858.839,0,4475.823
Chile,CHL,2004,17316.486,0,4178.0654
Chile,CHL,2005,17208.912,0,4881.9653
Chile,CHL,2006,17436.092,0,5195.802
Chile,CHL,2007,18035.553,0,4352.228
Chile,CHL,2008,17378.723,0,4786.5396
Chile,CHL,2009,16218.079,0,4833.6
Chile,CHL,2010,17157.926,0,4245.514
Chile,CHL,2011,18308.828,0,4150.789
Chile,CHL,2012,18870.238,0,4353.8335
Chile,CHL,2013,19188.342,0,4441.646
Chile,CHL,2014,18432.725,0,4721.6494
Chile,CHL,2015,18102.402,0,5077.6196
Chile,CHL,2016,19151.92,0,4842.0093
Chile,CHL,2017,19045.4,0,5471.8364
Chile,CHL,2018,18946.553,0,6093.088
Chile,CHL,2019,19053.412,0,5841.1035
Chile,CHL,2020,16997.432,0,5928.4907
Chile,CHL,2021,18504.69,0,5958.0664
Chile,CHL,2022,18727.951,0,6956.2
Chile,CHL,2023,17838.598,0,7840.3677
China,CHN,1965,2031.997,0,90.26859
China,CHN,1966,2157.3733,0,89.495544
China,CHN,1967,1897.1613,0,75.31707
China,CHN,1968,1856.8943,0,86.66061
China,CHN,1969,2216.546,0,85.818375
China,CHN,1970,2784.833,0,86.41278
China,CHN,1971,3218.5413,0,101.9526
China,CHN,1972,3385.7952,0,112.924576
China,CHN,1973,3491.1692,0,123.514275
China,CHN,1974,3517.504,0,137.0211
China,CHN,1975,3880.876,0,140.91653
China,CHN,1976,4028.6663,0,140.61176
China,CHN,1977,4337.805,0,144.72818
China,CHN,1978,4715.767,0,133.8227
China,CHN,1979,4779.77,0,148.28004
China,CHN,1980,4738.909,0,175.2486
China,CHN,1981,4582.6865,0,194.25414
China,CHN,1982,4693.545,0,217.11359
China,CHN,1983,4898.982,0,248.2776
China,CHN,1984,5198.792,0,245.85036
China,CHN,1985,5543.2563,0,257.6671
China,CHN,1986,5719.7026,0,259.40524
China,CHN,1987,6066.88,0,269.6542
China,CHN,1988,6402.3374,0,289.28363
China,CHN,1989,6599.2646,0,308.64734
China,CHN,1990,6555.6426,0,325.01965
China,CHN,1991,6807.203,0,315.14822
China,CHN,1992,7084.351,0,327.04276
China,CHN,1993,7528.586,3.8059561,376.28372
China,CHN,1994,7876.5693,34.68138,412.21762
China,CHN,1995,7996.816,29.892868,472.0031
China,CHN,1996,8390.287,33.122467,456.7167
China,CHN,1997,8362.765,33.051575,475.6653
China,CHN,1998,8311.814,32.088387,478.8812
China,CHN,1999,8565.098,33.787544,470.54813
China,CHN,2000,8769.296,37.56943,528.07043
China,CHN,2001,9110.631,38.700085,648.4804
China,CHN,2002,9881.281,54.943264,665.86285
China,CHN,2003,11529.113,93.58445,650.6222
China,CHN,2004,13365.722,107.6158,799.40796
China,CHN,2005,15107.3125,111.78814,895.05774
China,CHN,2006,16459.682,114.0408,979.0666
China,CHN,2007,17743.492,127.567314,1084.1614
China,CHN,2008,18000.248,138.64859,1422.9011
China,CHN,2009,18734.283,140.1857,1406.6
China,CHN,2010,19762.604,147.65753,1641.2845
China,CHN,2011,21285.139,170.09511,1635.6511
China,CHN,2012,21649.555,189.30035,2034.3444
China,CHN,2013,22184.709,211.90894,2203.7427
China,CHN,2014,22257.494,250.0146,2564.1948
China,CHN,2015,22160.787,317.76184,2731.7515
China,CHN,2016,21823.234,390.63608,2950.528
China,CHN,2017,22343.951,449.26575,3194.1672
China,CHN,2018,23090.01,528.52356,3486.4497
China,CHN,2019,23840.195,620.3305,3804.1638
China,CHN,2020,24372.002,647.67303,4100.154
China,CHN,2021,25452.283,717.5944,4580.666
China,CHN,2022,25508.781,733.01746,4978.281
China,CHN,2023,27129.266,760.08344,5377.483
Colombia,COL,1965,4771.0015,0,573.4036
Colombia,COL,1966,5224.7505,0,618.8964
Colombia,COL,1967,5318.5605,0,670.9573
Colombia,COL,1968,5325.077,0,727.7727
Colombia,COL,1969,5183.461,0,788.5357
Colombia,COL,1970,5526.602,0,856.143
Colombia,COL,1971,5279.92,0,887.34326
Colombia,COL,1972,5989.312,0,960.77185
Colombia,COL,1973,5549.9946,0,1022.35516
Colombia,COL,1974,6055.6826,0,1135.3912
Colombia,COL,1975,5394.577,0,1255.425
Colombia,COL,1976,5493.8057,0,1291.5249
Colombia,COL,1977,5569.2705,0,1289.4327
Colombia,COL,1978,5592.5576,0,1453.8987
Colombia,COL,1979,5607.3154,0,1559.741
Colombia,COL,1980,5626.8696,0,1659.687
Colombia,COL,1981,5621.852,0,1600.0602
Colombia,COL,1982,5591.665,0,1671.1277
Colombia,COL,1983,5828.198,0,1646.9178
Colombia,COL,1984,5607.7563,0,1795.0221
Colombia,COL,1985,5594.705,0,1888.4607
Colombia,COL,1986,5541.7993,0,2133.852
Colombia,COL,1987,5936.4214,0,2274.2273
Colombia,COL,1988,5685.623,0,2347.599
Colombia,COL,1989,5776.8823,0,2508.1848
Colombia,COL,1990,5223.7495,0,2520.7388
Colombia,COL,1991,5299.3843,0,2489.8667
Colombia,COL,1992,5938.208,0,1973.2081
Colombia,COL,1993,6025.5703,0,2415.5269
Colombia,COL,1994,6238.0825,0,2725.95
Colombia,COL,1995,6327.7485,0,2672.08
Colombia,COL,1996,6296.866,0,2891.6465
Colombia,COL,1997,6638.282,0,2537.1511
Colombia,COL,1998,6688.7773,0,2443.5574
Colombia,COL,1999,5747.389,0,2620.48
Colombia,COL,2000,5647.662,0,2364.151
Colombia,COL,2001,5581.208,0,2372.647
Colombia,COL,2002,5344.534,0,2489.9365
Colombia,COL,2003,5269.3843,0,2594.2678
Colombia,COL,2004,5460.328,0,2692.0056
Colombia,COL,2005,5212.084,0,2705.8232
Colombia,COL,2006,6113.7354,0,2910.3574
Colombia,COL,2007,6090.014,0,2967.9873
Colombia,COL,2008,6282.9497,0,3039.8176
Colombia,COL,2009,6378.752,0,2733.109
Colombia,COL,2010,6764.048,0,2710.2476
Colombia,COL,2011,6597.447,0,3197.464
Colombia,COL,2012,7193.3115,0,3114.861
Colombia,COL,2013,7614.3193,0,2875.7617
Colombia,COL,2014,8050.3403,0,2888.142
Colombia,COL,2015,7408.554,0,2850.4856
Colombia,COL,2016,8503.356,0,2931.946
Colombia,COL,2017,7925.0063,0,3443.8281
Colombia,COL,2018,7963.477,0,3368.7688
Colombia,COL,2019,8005.2393,0,3216.5476
Colombia,COL,2020,7144.673,0,2919.7163
Colombia,COL,2021,7699.3774,0,3457.1377
Colombia,COL,2022,8123.6387,0,3636.9165
Colombia,COL,2023,8549.937,0,3478.1584
Congo,COG,1965,,0,
Congo,COG,1966,,0,
Congo,COG,1967,,0,
Congo,COG,1968,,0,
Congo,COG,1969,,0,
Congo,COG,1970,,0,
Congo,COG,1971,,0,
Congo,COG,1972,,0,
Congo,COG,1973,,0,
Congo,COG,1974,,0,
Congo,COG,1975,,0,
Congo,COG,1976,,0,
Congo,COG,1977,,0,
Congo,COG,1978,,0,
Congo,COG,1979,,0,
Congo,COG,1980,,0,
Congo,COG,1981,,0,
Congo,COG,1982,,0,
Congo,COG,1983,,0,
Congo,COG,1984,,0,
Congo,COG,1985,,0,
Congo,COG,1986,,0,
Congo,COG,1987,,0,
Congo,COG,1988,,0,
Congo,COG,1989,,0,
Congo,COG,1990,,0,
Congo,COG,1991,,0,
Congo,COG,1992,,0,
Congo,COG,1993,,0,
Congo,COG,1994,,0,
Congo,COG,1995,,0,
Congo,COG,1996,,0,
Congo,COG,1997,,0,
Congo,COG,1998,,0,
Congo,COG,1999,,0,
Congo,COG,2000,,0,
Congo,COG,2001,,0,
Congo,COG,2002,,0,
Congo,COG,2003,,0,
Congo,COG,2004,,0,
Congo,COG,2005,,0,
Congo,COG,2006,,0,
